airline_name,overall_rating,verified,aircraft,type_of_traveller,seat_type,seat_comfort,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,wifi_connectivity,value_for_money,recommended,time_before_review,delay_cancellation,review_date,country
China Airlines,1.0,True,Others,Solo Leisure,Business Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,2-3 months,False,2019-01-01,Austria
China Airlines,9.0,True,A350-900,Solo Leisure,Economy Class,4.0,5.0,5.0,5.0,4.0,1.81,5.0,yes,1 month,False,2019-10-01,Austria
Bulgaria Air,9.0,False,A319,Solo Leisure,Economy Class,5.0,5.0,3.0,5.0,2.15,1.81,5.0,yes,1 month,False,2015-08-01,Austria
Bulgaria Air,1.0,True,Others,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,2.15,1.81,5.0,yes,1 month,False,2018-10-01,Austria
SilkAir,9.0,False,Boeing 737,Solo Leisure,Economy Class,5.0,3.0,4.0,3.0,4.0,1.81,4.0,yes,1 month,False,2017-02-01,Cambodia
Korean Air,1.0,False,Unknown,Family Leisure,Economy Class,3.0,1.0,2.0,1.0,1.0,1.81,1.0,no,1 month,False,2021-06-01,Cambodia
Korean Air,4.0,False,Others,Business,Business Class,4.0,1.0,1.0,4.0,2.0,1.81,2.0,no,1 month,False,2022-03-01,Cambodia
Bangkok Airways,6.0,True,Unknown,Couple Leisure,Business Class,3.0,2.0,1.0,3.0,2.15,1.81,3.0,yes,1 month,False,2018-02-01,Cambodia
Bangkok Airways,9.0,False,Others,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,2.15,1.81,5.0,yes,1 month,False,2019-04-01,Cambodia
Bangkok Airways,2.0,True,Unknown,Solo Leisure,Economy Class,3.0,4.0,1.0,5.0,1.0,1.81,2.0,yes,1 month,True,2019-09-01,Cambodia
Korean Air,1.0,True,Unknown,Family Leisure,Business Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,False,2019-02-01,Japan
Thomson Airways,1.0,False,Boeing 787-9,Family Leisure,Economy Class,4.0,5.0,5.0,4.0,4.0,1.81,5.0,yes,1 month,False,2017-09-01,United States
SilkAir,9.0,False,Others,Solo Leisure,Economy Class,4.0,5.0,4.0,5.0,2.15,1.81,4.0,yes,1 month,False,2015-06-01,Philippines
SilkAir,4.0,True,Boeing 737-800,Solo Leisure,Economy Class,2.0,4.0,4.0,1.0,2.15,1.81,4.0,no,1 month,False,2018-10-01,Philippines
Bulgaria Air,2.0,False,Unknown,Solo Leisure,Economy Class,3.0,4.0,4.0,1.0,2.15,1.81,1.0,no,1 month,False,2015-08-01,Bulgaria
Bulgaria Air,9.0,False,A320,Couple Leisure,Economy Class,4.0,5.0,4.0,4.0,2.15,1.81,4.0,yes,1 month,False,2015-10-01,Bulgaria
Bulgaria Air,2.0,False,Unknown,Business,Business Class,3.0,1.0,1.0,2.0,1.0,1.0,3.0,no,1 month,False,2017-06-01,Bulgaria
Bulgaria Air,3.0,False,E190,Business,Economy Class,2.0,4.0,2.0,2.0,1.0,1.81,3.0,no,1 month,False,2017-06-01,Bulgaria
Bulgaria Air,1.0,False,Unknown,Business,Economy Class,3.0,3.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2017-06-01,Bulgaria
Bulgaria Air,1.0,False,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2017-07-01,Bulgaria
Bulgaria Air,8.0,True,E190,Solo Leisure,Economy Class,4.0,4.0,4.0,4.0,2.15,1.81,5.0,yes,2-3 months,False,2018-01-01,Bulgaria
Bulgaria Air,9.0,True,A320,Solo Leisure,Business Class,5.0,5.0,5.0,4.0,2.15,1.81,5.0,yes,2-3 months,False,2018-07-01,Bulgaria
Bulgaria Air,8.0,False,A320,Solo Leisure,Economy Class,4.0,5.0,5.0,4.0,2.15,1.81,5.0,yes,1 month,False,2018-11-01,Bulgaria
Bulgaria Air,8.0,True,Boeing 737,Business,Economy Class,2.0,4.0,3.0,4.0,2.15,1.81,4.0,yes,1 month,False,2019-03-01,Bulgaria
Bulgaria Air,7.0,True,E190,Business,Economy Class,3.0,4.0,4.0,4.0,2.15,1.81,5.0,yes,+3 months,False,2019-06-01,Bulgaria
Bulgaria Air,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,True,2019-07-01,Bulgaria
Bulgaria Air,3.0,True,Others,Solo Leisure,Economy Class,1.0,3.0,2.0,1.0,2.15,1.81,5.0,no,1 month,False,2019-09-01,Bulgaria
Bulgaria Air,9.0,True,A319,Solo Leisure,Economy Class,4.0,4.0,4.0,5.0,1.0,1.0,4.0,yes,1 month,True,2019-09-01,Bulgaria
Bulgaria Air,8.0,True,Boeing 737,Solo Leisure,Economy Class,5.0,5.0,4.0,4.0,2.15,1.81,5.0,yes,1 month,True,2019-10-01,Bulgaria
Bulgaria Air,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2019-11-01,Bulgaria
Bulgaria Air,8.0,True,Others,Business,Business Class,4.0,5.0,5.0,4.0,2.15,1.81,4.0,yes,1 month,False,2020-02-01,Bulgaria
Bulgaria Air,5.0,True,Others,Business,Economy Class,1.0,1.0,4.0,1.0,2.0,1.81,2.0,no,1 month,False,2020-09-01,Bulgaria
Bulgaria Air,1.0,True,Unknown,Couple Leisure,Economy Class,3.0,1.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,False,2021-03-01,Bulgaria
Bulgaria Air,1.0,False,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,True,2021-05-01,Bulgaria
Bulgaria Air,1.0,True,Unknown,Family Leisure,Economy Class,3.0,1.0,3.0,1.0,1.0,1.0,3.0,no,+3 months,False,2022-01-01,Bulgaria
Bulgaria Air,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.0,1.0,no,1 month,True,2022-09-01,Bulgaria
Bulgaria Air,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,True,2022-10-01,Bulgaria
Korean Air,7.0,True,A330-200,Business,Business Class,4.0,4.0,5.0,3.0,2.0,1.81,4.0,yes,+3 months,False,2020-02-01,Netherlands
Korean Air,2.0,True,Unknown,Business,Business Class,2.0,3.0,3.0,1.0,1.0,1.0,2.0,no,1 month,False,2023-03-01,Netherlands
China Airlines,7.0,True,Others,Solo Leisure,Economy Class,4.0,4.0,5.0,3.0,5.0,3.0,4.0,yes,+3 months,False,2019-02-01,Netherlands
Bulgaria Air,3.0,True,A320,Business,Economy Class,1.0,2.0,2.0,2.0,2.15,1.81,3.0,no,1 month,True,2018-04-01,Netherlands
Bulgaria Air,9.0,True,E190,Solo Leisure,Economy Class,4.0,5.0,4.0,4.0,2.15,1.81,5.0,yes,2-3 months,False,2018-01-01,Italy
Korean Air,6.0,True,Others,Solo Leisure,Business Class,4.0,3.0,3.0,4.0,2.0,1.81,3.0,no,1 month,False,2018-08-01,New Zealand
Korean Air,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,False,2022-12-01,New Zealand
Korean Air,9.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,1.0,5.0,yes,1 month,False,2023-12-01,New Zealand
Hong Kong Airlines,3.0,True,A330,Family Leisure,Economy Class,3.0,3.0,2.0,3.0,4.0,1.81,3.0,no,1 month,False,2017-11-01,New Zealand
Hong Kong Airlines,2.0,True,Unknown,Solo Leisure,Economy Class,3.0,2.0,2.0,2.0,3.0,3.0,1.0,no,1 month,False,2017-12-01,New Zealand
Hong Kong Airlines,6.0,False,A330-200,Solo Leisure,Economy Class,4.0,5.0,5.0,1.0,3.0,1.0,1.0,yes,+3 months,True,2018-05-01,New Zealand
Hong Kong Airlines,1.0,True,Unknown,Family Leisure,Economy Class,2.0,2.0,2.0,1.0,2.0,2.0,1.0,no,1 month,False,2019-03-01,New Zealand
China Southern Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,4.0,5.0,4.0,4.0,3.0,1.81,5.0,yes,1 month,False,2023-11-01,New Zealand
China Airlines,8.0,True,A350-900,Solo Leisure,Business Class,5.0,4.0,4.0,4.0,4.0,1.81,5.0,yes,1 month,False,2019-05-01,New Zealand
China Airlines,6.0,False,A350-900,Couple Leisure,Economy Class,4.0,3.0,1.0,5.0,5.0,5.0,5.0,yes,1 month,False,2019-10-01,New Zealand
China Airlines,9.0,True,A350,Solo Leisure,Economy Class,5.0,5.0,5.0,4.0,4.0,1.81,5.0,yes,1 month,False,2022-12-01,New Zealand
SilkAir,8.0,True,A320-200,Family Leisure,Economy Class,4.0,5.0,5.0,3.0,4.0,1.81,4.0,yes,2-3 months,False,2020-03-01,Indonesia
Bangkok Airways,2.0,True,A320,Couple Leisure,Economy Class,2.0,3.0,3.0,1.0,2.15,1.81,1.0,no,1 month,False,2018-02-01,Burma
Bangkok Airways,4.0,True,Unknown,Family Leisure,Economy Class,3.0,2.0,3.0,3.0,2.15,1.81,4.0,no,1 month,False,2018-06-01,Burma
Bangkok Airways,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,2.15,1.81,4.0,yes,1 month,False,2019-02-01,Burma
Bangkok Airways,9.0,True,Others,Couple Leisure,Economy Class,3.0,5.0,4.0,4.0,2.15,1.81,1.0,yes,2-3 months,True,2019-03-01,Burma
Bangkok Airways,5.0,True,Unknown,Solo Leisure,Economy Class,4.0,4.0,4.0,1.0,3.0,3.0,4.0,yes,1 month,True,2020-03-01,Burma
Bangkok Airways,1.0,False,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,False,2020-03-01,Burma
Virgin Australia,1.0,False,Unknown,Family Leisure,Economy Class,2.0,3.0,1.0,1.0,1.0,1.0,1.0,no,2-3 months,True,2023-11-01,Australia
Virgin Australia,1.0,False,Unknown,Couple Leisure,Economy Class,2.0,4.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2023-11-01,Australia
Virgin Australia,3.0,False,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,True,2023-11-01,Australia
Virgin Australia,6.0,True,Others,Solo Leisure,Economy Class,3.0,4.0,3.0,4.0,2.15,1.81,4.0,yes,1 month,True,2024-03-01,Australia
Tigerair,3.0,True,Unknown,Solo Leisure,Economy Class,3.0,1.0,1.0,1.0,2.15,1.81,4.0,no,1 month,False,2019-11-01,Australia
QantasLink,9.0,False,Others,Solo Leisure,Economy Class,5.0,5.0,4.0,5.0,2.15,1.81,4.0,yes,1 month,False,2017-01-01,Australia
QantasLink,7.0,False,Others,Couple Leisure,Economy Class,3.0,4.0,3.0,4.0,4.0,1.81,4.0,yes,1 month,False,2017-02-01,Australia
QantasLink,3.0,False,Others,Couple Leisure,Economy Class,2.0,3.0,3.0,3.0,2.15,1.81,1.0,no,1 month,False,2017-04-01,Australia
QantasLink,8.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,3.0,5.0,2.15,1.81,4.0,yes,1 month,True,2018-11-01,Australia
QantasLink,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2022-04-01,Australia
Germanwings,7.0,False,A319,Couple Leisure,Economy Class,4.0,5.0,4.0,4.0,2.15,1.81,4.0,yes,2-3 months,False,2015-10-01,Ireland
Bulgaria Air,1.0,True,Unknown,Business,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,False,2019-06-01,Belgium
SilkAir,1.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,5.0,yes,1 month,True,2020-04-01,Japan
SilkAir,5.0,False,Unknown,Solo Leisure,Economy Class,2.0,3.0,2.0,3.0,2.15,1.81,2.0,no,1 month,False,2017-06-01,Thailand
Bangkok Airways,8.0,True,A319,Solo Leisure,Economy Class,4.0,5.0,5.0,4.0,2.15,1.81,4.0,yes,1 month,False,2017-12-01,Thailand
Bangkok Airways,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,2.0,2.56,1.0,2.15,1.81,1.0,no,2-3 months,False,2018-06-01,Thailand
Bangkok Airways,3.0,True,Unknown,Solo Leisure,Economy Class,4.0,3.0,2.0,4.0,2.15,1.81,2.0,no,2-3 months,True,2018-11-01,Thailand
Bangkok Airways,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2019-03-01,Thailand
Bangkok Airways,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,2.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2019-03-01,Thailand
Bangkok Airways,8.0,True,A319,Couple Leisure,Economy Class,4.0,4.0,4.0,4.0,2.15,1.81,5.0,yes,1 month,False,2019-03-01,Thailand
Bangkok Airways,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,True,2019-08-01,Thailand
Bangkok Airways,8.0,True,A320,Solo Leisure,Economy Class,3.0,4.0,4.0,1.0,2.15,1.81,4.0,yes,1 month,False,2019-10-01,Thailand
Bangkok Airways,1.0,True,A319,Couple Leisure,Economy Class,4.0,5.0,5.0,5.0,2.15,1.81,5.0,yes,1 month,False,2019-11-01,Thailand
Bangkok Airways,9.0,True,A319,Solo Leisure,Economy Class,4.0,5.0,4.0,5.0,2.15,1.81,5.0,yes,1 month,False,2022-10-01,Thailand
Bangkok Airways,4.0,True,Others,Couple Leisure,Economy Class,2.0,3.0,3.0,2.0,2.15,1.81,2.0,no,1 month,False,2023-01-01,Thailand
Bangkok Airways,8.0,True,A319,Solo Leisure,Economy Class,4.0,4.0,4.0,3.0,1.0,1.81,5.0,yes,1 month,False,2024-04-01,Thailand
Germanwings,5.0,False,Unknown,Couple Leisure,Economy Class,3.0,3.0,1.0,3.0,2.15,1.81,5.0,no,1 month,False,2015-08-01,Germany
Bangkok Airways,2.0,True,Unknown,Couple Leisure,Premium Economy,2.0,2.0,2.0,2.0,2.15,1.81,1.0,no,1 month,False,2018-02-01,Laos
Bangkok Airways,8.0,True,Unknown,Solo Leisure,Economy Class,4.0,5.0,4.0,2.0,2.15,1.81,4.0,yes,1 month,False,2019-11-01,Laos
Thomson Airways,5.0,False,Boeing 787,Couple Leisure,Premium Economy,4.0,2.0,4.0,3.0,2.0,1.81,3.0,no,1 month,False,2015-11-01,Mexico
Tigerair,1.0,False,A320,Family Leisure,Economy Class,3.0,3.0,2.56,5.0,2.15,1.81,4.0,yes,1 month,False,2015-11-01,Malaysia
SilkAir,2.0,True,Boeing 737-800,Business,Economy Class,2.0,3.0,1.0,1.0,1.0,1.0,1.0,no,1 month,False,2018-04-01,Nepal
China Southern Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2023-08-01,Nepal
Tigerair,1.0,False,Unknown,Couple Leisure,Economy Class,2.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,False,2015-10-01,Indonesia
Korean Air,1.0,True,A330-300,Solo Leisure,Economy Class,1.0,1.0,1.0,2.0,1.0,1.81,2.0,no,1 month,False,2018-09-01,Indonesia
Korean Air,1.0,False,A380,Couple Leisure,Economy Class,3.0,5.0,5.0,3.0,4.0,1.81,5.0,yes,2-3 months,False,2020-01-01,Indonesia
China Airlines,9.0,True,Others,Couple Leisure,Economy Class,5.0,4.0,3.0,5.0,4.0,4.0,5.0,yes,1 month,False,2019-08-01,Indonesia
Thomson Airways,6.0,False,Others,Family Leisure,Economy Class,3.0,3.0,2.0,4.0,2.0,1.81,4.0,yes,1 month,True,2017-04-01,United States
Thomson Airways,1.0,False,Boeing 737-800,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,True,2017-06-01,United States
Thomson Airways,1.0,False,Boeing 787,Couple Leisure,Economy Class,3.0,1.0,2.56,1.0,5.0,1.81,2.0,no,1 month,False,2017-07-01,United States
Thomson Airways,1.0,True,A320,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2019-07-01,United States
Korean Air,8.0,True,Others,Family Leisure,Economy Class,4.0,5.0,4.0,5.0,4.0,1.81,5.0,yes,1 month,False,2019-10-01,Germany
China Southern Airlines,9.0,True,Others,Business,Business Class,4.0,5.0,4.0,4.0,3.0,3.0,5.0,yes,1 month,False,2024-02-01,Germany
China Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,4.0,5.0,5.0,4.0,3.0,1.81,5.0,yes,1 month,False,2019-07-01,Germany
China Airlines,9.0,True,Others,Solo Leisure,Business Class,5.0,5.0,5.0,5.0,3.0,1.81,5.0,yes,1 month,True,2019-08-01,Germany
China Airlines,9.0,True,Others,Solo Leisure,Economy Class,4.0,4.0,5.0,5.0,5.0,1.81,5.0,yes,1 month,False,2020-02-01,Germany
China Airlines,8.0,True,Boeing 777,Solo Leisure,Economy Class,4.0,4.0,4.0,5.0,4.0,5.0,4.0,yes,1 month,False,2022-09-01,Germany
China Airlines,8.0,True,Others,Family Leisure,Economy Class,3.0,4.0,4.0,4.0,4.0,1.81,4.0,yes,1 month,False,2023-04-01,Germany
China Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,+3 months,True,2023-11-01,Germany
China Airlines,8.0,True,Boeing 777-300ER,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,3.0,5.0,5.0,yes,1 month,False,2024-02-01,Germany
Bulgaria Air,1.0,False,Unknown,Business,Business Class,2.0,2.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,False,2020-02-01,Germany
Bulgaria Air,1.0,False,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,False,2020-05-01,Germany
Korean Air,1.0,True,Unknown,Family Leisure,Economy Class,4.0,4.0,3.0,5.0,5.0,1.81,5.0,yes,1 month,False,2018-10-01,Japan
China Southern Airlines,9.0,True,Unknown,Solo Leisure,Economy Class,4.0,5.0,4.0,5.0,4.0,1.81,5.0,yes,1 month,True,2023-06-01,China
Thomson Airways,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2015-11-01,United Kingdom
Germanwings,2.0,False,Unknown,Family Leisure,Economy Class,2.0,2.0,1.0,1.0,1.0,1.0,1.0,no,1 month,True,2015-09-01,Germany
Germanwings,7.0,False,Unknown,Solo Leisure,Economy Class,3.0,3.0,1.0,4.0,1.0,1.0,4.0,yes,1 month,False,2015-09-01,Germany
Germanwings,7.0,True,A319,Couple Leisure,Economy Class,4.0,3.0,2.56,3.0,1.0,1.81,5.0,yes,1 month,True,2019-07-01,Germany
Thomson Airways,9.0,False,Boeing 787,Couple Leisure,Premium Economy,5.0,5.0,5.0,5.0,3.0,5.0,5.0,yes,1 month,False,2015-11-01,United Kingdom
Thomson Airways,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,2.0,2.0,3.0,2.15,1.81,1.0,no,2-3 months,False,2017-02-01,United Kingdom
Korean Air,1.0,False,Others,Solo Leisure,Economy Class,5.0,5.0,4.0,5.0,4.0,1.81,5.0,yes,1 month,False,2019-12-01,Russia
Virgin Australia,2.0,True,Unknown,Business,Economy Class,3.0,4.0,3.0,1.0,2.15,1.81,2.0,no,2-3 months,False,2024-02-01,Australia
Virgin Australia,9.0,True,Others,Solo Leisure,Business Class,4.0,5.0,4.0,4.0,2.15,1.81,3.0,yes,1 month,False,2024-04-01,Australia
Tigerair,1.0,True,Unknown,Solo Leisure,Economy Class,3.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2019-07-01,Australia
QantasLink,1.0,False,Unknown,Solo Leisure,Premium Economy,1.0,2.0,1.0,3.0,1.0,1.0,1.0,no,1 month,False,2023-12-01,Australia
Hong Kong Airlines,3.0,False,Unknown,Business,Business Class,4.0,5.0,2.0,1.0,3.0,1.81,3.0,yes,1 month,True,2017-10-01,Australia
Bulgaria Air,4.0,True,A320,Solo Leisure,Economy Class,1.0,3.0,3.0,5.0,2.15,1.81,5.0,no,1 month,False,2019-09-01,Portugal
Thomson Airways,2.0,False,Boeing 737-800,Family Leisure,Economy Class,1.0,3.0,1.0,3.0,2.15,1.81,3.0,no,1 month,False,2015-10-01,United Kingdom
Thomson Airways,2.0,False,Others,Couple Leisure,Premium Economy,1.0,1.0,1.0,1.0,3.0,1.0,1.0,no,1 month,False,2015-10-01,United Kingdom
Thomson Airways,7.0,False,Others,Solo Leisure,Premium Economy,4.0,4.0,3.0,3.0,3.0,3.0,4.0,yes,1 month,True,2015-12-01,United Kingdom
Thomson Airways,4.0,False,Others,Couple Leisure,Economy Class,1.0,3.0,3.0,3.0,2.0,1.81,1.0,no,1 month,False,2017-03-01,United Kingdom
Thomson Airways,1.0,False,Boeing 787,Couple Leisure,Economy Class,4.0,5.0,2.56,5.0,5.0,1.81,5.0,yes,+3 months,False,2017-04-01,United Kingdom
Thomson Airways,1.0,False,Others,Business,Economy Class,1.0,2.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2017-07-01,United Kingdom
Thomson Airways,3.0,False,Boeing 767,Family Leisure,Economy Class,1.0,3.0,2.0,1.0,2.0,1.81,2.0,no,1 month,True,2017-08-01,United Kingdom
Thomson Airways,7.0,False,Boeing 737-800,Family Leisure,Economy Class,4.0,2.0,2.56,4.0,1.0,1.81,2.0,yes,+3 months,True,2017-11-01,United Kingdom
Germanwings,8.0,False,A320,Family Leisure,Economy Class,4.0,5.0,2.0,3.0,2.15,1.81,4.0,yes,+3 months,False,2015-10-01,Germany
Thomson Airways,1.0,False,Boeing 787,Couple Leisure,Economy Class,1.0,2.0,4.0,3.0,4.0,1.81,2.0,no,2-3 months,False,2015-11-01,South Africa
QantasLink,3.0,False,Unknown,Solo Leisure,Business Class,3.0,1.0,1.0,5.0,1.0,1.0,1.0,no,1 month,False,2023-04-01,South Africa
SilkAir,3.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,2.0,no,2-3 months,False,2019-05-01,Indonesia
Dragonair,8.0,False,A320-200,Solo Leisure,Economy Class,4.0,5.0,3.0,5.0,3.0,3.0,4.0,yes,1 month,True,2017-02-01,Malaysia
Korean Air,8.0,True,Boeing 787-9,Solo Leisure,Economy Class,5.0,5.0,4.0,3.0,3.0,1.81,3.0,yes,1 month,False,2024-01-01,Venezuela
Korean Air,1.0,True,Unknown,Family Leisure,Economy Class,4.0,4.0,4.0,5.0,4.0,4.0,4.0,yes,1 month,True,2019-09-01,"Korea, South"
Royal Brunei Airlines,9.0,False,Others,Couple Leisure,Economy Class,4.0,5.0,4.0,3.0,4.0,1.81,5.0,yes,1 month,False,2015-08-01,Canada
Royal Brunei Airlines,7.0,False,Boeing 787-8,Couple Leisure,Economy Class,4.0,5.0,3.0,5.0,3.0,1.81,5.0,yes,1 month,False,2015-09-01,Canada
Royal Brunei Airlines,9.0,False,Others,Couple Leisure,Economy Class,4.0,5.0,4.0,5.0,4.0,1.81,5.0,yes,+3 months,False,2015-12-01,Canada
Royal Brunei Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,4.0,5.0,5.0,5.0,4.0,1.0,5.0,yes,1 month,False,2018-02-01,Canada
Royal Brunei Airlines,5.0,True,Unknown,Solo Leisure,Economy Class,4.0,5.0,3.0,1.0,4.0,1.81,5.0,no,1 month,False,2018-04-01,Canada
Royal Brunei Airlines,9.0,True,Unknown,Solo Leisure,Economy Class,4.0,5.0,3.0,5.0,3.0,1.81,4.0,yes,1 month,False,2018-11-01,Canada
Royal Brunei Airlines,1.0,False,Unknown,Solo Leisure,Economy Class,5.0,5.0,3.0,5.0,5.0,5.0,5.0,yes,1 month,False,2018-12-01,Canada
Royal Brunei Airlines,1.0,True,Boeing 787,Couple Leisure,Economy Class,5.0,5.0,4.0,4.0,5.0,1.81,5.0,yes,1 month,False,2018-12-01,Canada
Royal Brunei Airlines,5.0,True,Unknown,Family Leisure,Economy Class,3.0,2.0,2.0,2.0,3.0,1.81,3.0,no,1 month,False,2019-04-01,Canada
Royal Brunei Airlines,1.0,False,Boeing 787,Family Leisure,Economy Class,4.0,5.0,5.0,1.0,5.0,5.0,1.0,no,1 month,False,2019-10-01,Canada
Royal Brunei Airlines,2.0,True,Unknown,Couple Leisure,Economy Class,1.0,4.0,1.0,2.0,1.0,1.81,1.0,no,2-3 months,True,2020-02-01,Canada
Royal Brunei Airlines,2.0,True,Others,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.81,1.0,no,1 month,False,2023-01-01,Canada
Royal Brunei Airlines,9.0,False,Unknown,Family Leisure,Economy Class,5.0,5.0,5.0,5.0,4.0,1.81,5.0,yes,1 month,False,2023-08-01,Canada
Royal Brunei Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2023-09-01,Canada
Korean Air,1.0,False,Unknown,Solo Leisure,Economy Class,3.0,5.0,4.0,5.0,3.0,1.81,5.0,yes,1 month,False,2019-11-01,Canada
Korean Air,9.0,False,Unknown,Solo Leisure,Economy Class,5.0,4.0,5.0,4.0,4.0,1.81,4.0,yes,1 month,False,2023-01-01,Canada
Germanwings,2.0,False,Unknown,Business,Economy Class,1.0,2.0,2.0,2.0,2.15,1.81,1.0,no,1 month,True,2015-11-01,Canada
China Southern Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,+3 months,True,2023-09-01,Canada
China Southern Airlines,9.0,True,Boeing 787,Couple Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2023-09-01,Canada
China Southern Airlines,1.0,True,Unknown,Couple Leisure,First Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2023-11-01,Canada
China Southern Airlines,1.0,True,Boeing 787,Solo Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2024-02-01,Canada
China Southern Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,4.0,1.0,1.0,1.0,1.81,2.0,no,1 month,True,2024-03-01,Canada
China Southern Airlines,2.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,2.0,no,1 month,False,2024-03-01,Canada
China Airlines,1.0,True,Unknown,Family Leisure,Economy Class,3.0,1.0,1.0,2.0,1.0,3.0,3.0,no,1 month,False,2020-03-01,Canada
Bulgaria Air,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,False,2021-03-01,Canada
SilkAir,7.0,True,A319,Solo Leisure,Economy Class,3.0,3.0,3.0,3.0,3.0,2.0,2.0,yes,1 month,False,2018-03-01,Indonesia
QantasLink,1.0,False,Others,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2019-12-01,Australia
QantasLink,2.0,True,Others,Couple Leisure,Economy Class,5.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,True,2021-04-01,Australia
QantasLink,8.0,True,E190,Solo Leisure,Economy Class,4.0,4.0,3.0,4.0,2.15,1.81,4.0,yes,1 month,False,2022-03-01,Australia
