airline_name,overall_rating,verified,aircraft,type_of_traveller,seat_type,seat_comfort,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,wifi_connectivity,value_for_money,recommended,time_before_review,departure_place,arrival_place,delay_cancellation,review_date
Air Seychelles,3.0,False,A330,Couple Leisure,Economy Class,3.0,2.0,1.0,1.0,1.0,2.0,1.0,no,1 month,JNB,PRI,False,2015-12-01
Air Seychelles,8.0,False,A320-200,Solo Leisure,Business Class,3.0,5.0,5.0,5.0,5.0,5.0,4.0,yes,1 month,SEZ,BOM,False,2015-12-01
Air Seychelles,8.0,False,Unknown,Unknown,Economy Class,4.0,4.0,4.0,2.36,4.0,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2015-06-01
Air Seychelles,1.0,False,Unknown,Unknown,Business Class,4.0,3.0,0.0,2.36,0.0,1.81,5.0,no,Unknown,Unknown,Unknown,False,2015-05-01
Air Seychelles,2.0,False,Unknown,Unknown,Economy Class,3.0,2.0,2.0,2.36,2.0,1.81,2.0,no,Unknown,Unknown,Unknown,False,2015-05-01
Air Seychelles,1.0,False,Unknown,Unknown,Economy Class,5.0,5.0,5.0,2.36,4.0,1.81,5.0,yes,Unknown,Unknown,Unknown,False,2014-12-01
Air Seychelles,9.0,False,Unknown,Unknown,Economy Class,4.0,5.0,5.0,2.36,3.0,1.81,5.0,yes,Unknown,Unknown,Unknown,True,2014-10-01
Air Seychelles,1.0,False,Unknown,Unknown,Economy Class,5.0,5.0,4.0,2.36,4.0,1.81,5.0,yes,Unknown,Unknown,Unknown,False,2014-10-01
Air Seychelles,3.0,False,Unknown,Unknown,Economy Class,1.0,2.0,1.0,2.36,1.0,1.81,2.0,no,Unknown,Unknown,Unknown,False,2014-08-01
Air Seychelles,1.0,False,Unknown,Unknown,Economy Class,5.0,5.0,5.0,2.36,3.0,1.81,5.0,yes,Unknown,Unknown,Unknown,False,2014-06-01
Air Seychelles,1.0,False,Unknown,Unknown,Economy Class,5.0,5.0,4.0,2.36,4.0,1.81,5.0,yes,Unknown,Unknown,Unknown,False,2014-03-01
Air Seychelles,6.0,False,Unknown,Unknown,Economy Class,4.0,2.0,3.0,2.36,3.0,1.81,3.0,yes,Unknown,Unknown,Unknown,False,2014-03-01
Air Seychelles,3.0,False,Unknown,Unknown,Economy Class,3.0,2.0,3.0,2.36,3.0,1.81,1.0,no,Unknown,Unknown,Unknown,True,2013-08-01
Air Seychelles,2.0,False,Unknown,Unknown,Economy Class,5.0,1.0,5.0,2.36,5.0,1.81,3.0,no,Unknown,Unknown,Unknown,False,2013-06-01
Air Seychelles,9.0,False,Unknown,Unknown,Economy Class,4.0,5.0,5.0,2.36,3.0,1.81,5.0,yes,Unknown,Unknown,Unknown,False,2013-01-01
Air Seychelles,1.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,True,2012-09-01
Air Seychelles,5.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2011-10-01
Air Seychelles,8.0,False,Unknown,Unknown,Business Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2011-09-01
Air Seychelles,1.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2011-09-01
Air Seychelles,1.0,False,Unknown,Unknown,Business Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2011-08-01
Air Seychelles,5.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,no,Unknown,Unknown,Unknown,False,2011-07-01
Air Seychelles,3.0,False,Unknown,Unknown,Business Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,True,2011-07-01
Air Seychelles,1.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2011-07-01
Air Seychelles,8.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,True,2011-06-01
Air Seychelles,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,True,2011-06-01
Air Seychelles,8.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2011-04-01
Air Seychelles,6.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2011-03-01
Air Seychelles,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,False,2011-02-01
Air Seychelles,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,True,2011-02-01
Air Seychelles,8.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2010-11-01
Air Seychelles,7.0,False,Unknown,Unknown,Business Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,yes,Unknown,Unknown,Unknown,True,2010-10-01
Air Seychelles,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,False,2010-10-01
Air Seychelles,2.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,False,2010-09-01
Air Seychelles,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,False,2010-08-01
Air Seychelles,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,False,2010-08-01
Air Seychelles,8.0,False,Unknown,Unknown,Business Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2010-06-01
Air Seychelles,4.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,yes,Unknown,Unknown,Unknown,False,2010-06-01
Air Seychelles,2.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,False,2010-05-01
Air Seychelles,6.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2010-04-01
Air Seychelles,1.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,False,2010-04-01
Air Seychelles,6.0,False,Unknown,Unknown,Business Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,yes,Unknown,Unknown,Unknown,True,2009-12-01
Air Seychelles,7.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2009-09-01
Air Tahiti Nui,7.0,True,Others,Couple Leisure,Business Class,3.0,5.0,3.0,1.0,2.0,1.81,2.0,yes,1 month,Los Angeles,Papeete,True,2024-02-01
Air Tahiti Nui,1.0,False,Unknown,Family Leisure,Economy Class,2.0,2.0,2.0,1.0,2.0,2.0,1.0,no,+3 months,Auckland,Los Angeles,False,2023-12-01
Air Tahiti Nui,1.0,False,Unknown,Couple Leisure,Economy Class,2.0,2.0,2.0,2.0,3.0,2.0,1.0,no,1 month,Los Angeles,Bora Bora,False,2023-11-01
Air Tahiti Nui,1.0,True,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Los Angeles,Papeete,True,2023-07-01
Air Tahiti Nui,1.0,False,Unknown,Couple Leisure,Economy Class,3.0,5.0,5.0,1.0,5.0,1.81,1.0,no,1 month,Tahiti,Los Angeles,False,2023-06-01
Air Tahiti Nui,1.0,False,Unknown,Family Leisure,Business Class,5.0,5.0,5.0,5.0,2.15,1.81,5.0,yes,1 month,Los Angeles,Papeete,False,2023-02-01
Air Tahiti Nui,9.0,True,Boeing 787,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,4.0,1.81,5.0,yes,1 month,Los Angeles,Auckland,False,2023-02-01
Air Tahiti Nui,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Los Angeles,Auckland,False,2022-11-01
Air Tahiti Nui,1.0,True,Others,Couple Leisure,Business Class,1.0,3.0,1.0,1.0,1.0,1.0,2.0,no,1 month,Los Angeles,Papeete,True,2022-10-01
Air Tahiti Nui,1.0,True,Boeing 777,Couple Leisure,First Class,3.0,4.0,3.0,1.0,3.0,3.0,1.0,no,1 month,Los Angeles,Tahiti,False,2021-09-01
Air Tahiti Nui,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Paris,Papeete,False,2021-08-01
Air Tahiti Nui,1.0,False,Boeing 787,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Los Angeles,Papeete ,False,2021-07-01
Air Tahiti Nui,1.0,False,Unknown,Solo Leisure,Economy Class,3.0,4.0,2.0,1.0,4.0,1.0,2.0,no,1 month,Tahiti,Los Angeles,False,2021-01-01
Air Tahiti Nui,3.0,True,Boeing 787-9,Business,Business Class,1.0,4.0,1.0,2.0,3.0,1.0,1.0,no,1 month,Papeete,Paris,False,2020-10-01
Air Tahiti Nui,1.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,2-3 months,Sacramento,Papeete,False,2020-08-01
Air Tahiti Nui,1.0,True,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,2-3 months,Los Angeles,Papeete,True,2020-07-01
Air Tahiti Nui,1.0,False,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Los Angeles,Papeete ,False,2020-06-01
Air Tahiti Nui,1.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Auckland,Tahiti ,True,2020-05-01
Air Tahiti Nui,5.0,False,Boeing 787-9,Solo Leisure,Economy Class,2.0,3.0,3.0,2.0,2.0,1.81,3.0,yes,2-3 months,Papeete,Los Angeles,False,2020-05-01
Air Tahiti Nui,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.81,1.0,no,+3 months,Los Angeles,Papeete,False,2020-04-01
Air Tahiti Nui,1.0,True,Unknown,Couple Leisure,Economy Class,4.0,5.0,4.0,5.0,5.0,1.81,4.0,yes,1 month,Papeete,Los Angeles,False,2020-03-01
Air Tahiti Nui,1.0,True,Others,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,2-3 months,Los Angeles,Papeete,True,2020-02-01
Air Tahiti Nui,4.0,False,Others,Couple Leisure,Business Class,4.0,2.0,1.0,4.0,1.0,1.81,2.0,no,1 month,Auckland,Papeete,False,2020-01-01
Air Tahiti Nui,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.81,1.0,no,2-3 months,Los Angeles,Papeete,True,2019-11-01
Air Tahiti Nui,1.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,1.0,no,1 month,Paris,Los Angeles,True,2019-10-01
Air Tahiti Nui,9.0,False,Unknown,Couple Leisure,Economy Class,3.0,5.0,5.0,4.0,5.0,1.0,5.0,yes,1 month,Los Angeles,Tahiti ,False,2019-10-01
Air Tahiti Nui,1.0,False,Unknown,Solo Leisure,Economy Class,2.0,3.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Papeete,Auckland,True,2019-09-01
Air Tahiti Nui,6.0,True,Unknown,Couple Leisure,Economy Class,2.0,4.0,3.0,5.0,2.0,1.81,3.0,yes,1 month,Paris,Papeete,False,2019-08-01
Air Tahiti Nui,4.0,True,Unknown,Family Leisure,Economy Class,2.0,3.0,2.0,2.0,1.0,1.0,3.0,no,1 month,Los Angeles,Papeete,False,2019-08-01
Air Tahiti Nui,3.0,True,Boeing 787-9,Couple Leisure,Economy Class,3.0,3.0,2.0,3.0,2.0,1.81,2.0,no,1 month,Papeete,Los Angeles,False,2019-05-01
Air Tahiti Nui,6.0,True,Unknown,Couple Leisure,Economy Class,3.0,3.0,2.0,3.0,2.0,1.81,3.0,no,1 month,Tahiti,Los Angeles,True,2019-04-01
Air Tahiti Nui,5.0,False,A340,Solo Leisure,Business Class,2.0,4.0,4.0,3.0,3.0,1.81,3.0,yes,+3 months,Tokyo,Tahiti,False,2019-03-01
Air Tahiti Nui,2.0,True,Boeing 787-9,Couple Leisure,Business Class,3.0,1.0,1.0,2.0,1.0,1.81,1.0,no,1 month,Auckland,Papeete,False,2019-02-01
Air Tahiti Nui,3.0,True,Boeing 787,Family Leisure,Economy Class,3.0,4.0,1.0,1.0,3.0,3.0,3.0,no,1 month,Los Angeles,Papeete,True,2019-02-01
Air Tahiti Nui,1.0,False,Unknown,Couple Leisure,Economy Class,2.0,2.0,1.0,1.0,1.0,1.81,1.0,no,+3 months,Los Angeles,Auckland,True,2017-05-01
Air Tahiti Nui,5.0,False,A340,Family Leisure,Economy Class,2.0,5.0,3.0,2.0,3.0,1.81,3.0,no,+3 months,Los Angeles,Paris,True,2017-03-01
Air Tahiti Nui,4.0,False,Others,Couple Leisure,Business Class,3.0,2.0,1.0,3.0,3.0,1.81,3.0,no,1 month,Papeete,Auckland,False,2017-02-01
Air Tahiti Nui,2.0,False,Unknown,Business,Business Class,2.0,2.0,2.0,1.0,2.0,1.81,2.0,no,1 month,Papeete,Los Angeles,False,2017-02-01
Air Tahiti Nui,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Papeete,Los Angeles,True,2017-02-01
Air Tahiti Nui,1.0,False,A340,Family Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,+3 months,PPT,LAX,False,2016-11-01
Air Tahiti Nui,2.0,False,Unknown,Couple Leisure,Economy Class,2.0,1.0,2.0,3.0,1.0,1.81,1.0,no,1 month,PPT,LAX,True,2016-08-01
Air Tahiti Nui,1.0,False,A340,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,2-3 months,AKL,LAX,False,2016-07-01
Air Tahiti Nui,8.0,False,Unknown,Couple Leisure,Economy Class,3.0,4.0,4.0,4.0,4.0,4.0,3.0,yes,+3 months,LAX,PPT,False,2016-04-01
Air Tahiti Nui,1.0,False,A340,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.81,1.0,no,2-3 months,LAX,PPT,True,2016-02-01
Air Tahiti Nui,2.0,False,Unknown,Couple Leisure,Economy Class,1.0,3.0,1.0,3.0,2.0,1.81,1.0,no,1 month,LAX,PPT,True,2016-02-01
Air Tahiti Nui,9.0,False,Unknown,Couple Leisure,Business Class,4.0,5.0,5.0,3.0,2.15,1.81,5.0,yes,1 month,LAX,PPT,False,2016-01-01
Air Tahiti Nui,7.0,False,Others,Couple Leisure,Business Class,4.0,4.0,4.0,4.0,2.15,1.81,4.0,yes,1 month,PPT,LAX,False,2016-01-01
Air Tahiti Nui,1.0,False,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,1.0,no,1 month,LAX,AKL,True,2016-01-01
Air Tahiti Nui,8.0,False,Unknown,Family Leisure,Economy Class,3.0,5.0,4.0,5.0,5.0,1.81,5.0,yes,1 month,Lax,Paris,False,2015-10-01
Air Tahiti Nui,4.0,False,A340,Family Leisure,Economy Class,2.0,2.0,2.0,2.0,2.0,1.81,2.0,no,1 month,Los Angeles,Auckland,False,2015-10-01
Air Tahiti Nui,1.0,False,A340,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.81,1.0,no,1 month,Los Angeles,Papeete,False,2015-09-01
Air Tahiti Nui,7.0,False,A340,Couple Leisure,Business Class,4.0,4.0,3.0,4.0,2.15,1.81,3.0,yes,1 month,PPT,LAX,False,2015-09-01
Air Tahiti Nui,1.0,False,A340,Couple Leisure,Business Class,1.0,1.0,1.0,2.0,1.0,1.81,1.0,no,1 month,Los Angeles,Tahiti,False,2015-09-01
Air Tahiti Nui,3.0,False,Unknown,Couple Leisure,Economy Class,2.0,2.0,2.0,2.0,1.0,1.81,3.0,no,1 month,Paris,Auckland,False,2015-09-01
Air Tahiti Nui,5.0,False,A340,Family Leisure,Business Class,1.0,2.0,1.0,3.0,1.0,1.81,2.0,no,1 month,LAX,PPT,False,2015-08-01
Air Tahiti Nui,7.0,False,Unknown,Unknown,Business Class,3.0,4.0,3.0,2.36,0.0,1.81,3.0,yes,Unknown,Unknown,Unknown,False,2015-05-01
Air Tahiti Nui,5.0,False,Unknown,Unknown,Economy Class,0.0,4.0,1.0,2.36,4.0,1.81,3.0,no,Unknown,Unknown,Unknown,False,2015-04-01
Air Tahiti Nui,3.0,False,Unknown,Unknown,Economy Class,1.0,3.0,1.0,2.36,1.0,1.81,1.0,no,Unknown,Unknown,Unknown,False,2015-03-01
Air Tahiti Nui,8.0,False,Unknown,Unknown,Business Class,5.0,4.0,4.0,2.36,3.0,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2015-02-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Business Class,1.0,1.0,1.0,2.36,1.0,1.81,1.0,no,Unknown,Unknown,Unknown,False,2015-01-01
Air Tahiti Nui,2.0,False,Unknown,Unknown,Business Class,4.0,4.0,4.0,2.36,1.0,1.81,3.0,no,Unknown,Unknown,Unknown,False,2014-11-01
Air Tahiti Nui,8.0,False,Unknown,Unknown,Business Class,4.0,5.0,4.0,2.36,5.0,1.81,4.0,yes,Unknown,Unknown,Unknown,True,2014-10-01
Air Tahiti Nui,2.0,False,Unknown,Unknown,Economy Class,2.0,1.0,2.0,2.36,2.0,1.81,2.0,no,Unknown,Unknown,Unknown,True,2014-09-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Business Class,1.0,2.0,2.0,2.36,1.0,1.81,1.0,no,Unknown,Unknown,Unknown,False,2014-07-01
Air Tahiti Nui,5.0,False,Unknown,Unknown,Economy Class,1.0,2.0,2.0,2.36,3.0,1.81,5.0,yes,Unknown,Unknown,Unknown,False,2014-06-01
Air Tahiti Nui,5.0,False,Unknown,Unknown,Economy Class,1.0,4.0,4.0,2.36,3.0,1.81,3.0,no,Unknown,Unknown,Unknown,False,2014-05-01
Air Tahiti Nui,7.0,False,Unknown,Unknown,Business Class,5.0,5.0,5.0,2.36,3.0,1.81,5.0,yes,Unknown,Unknown,Unknown,False,2014-05-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Business Class,2.0,1.0,1.0,2.36,1.0,1.81,1.0,no,Unknown,Unknown,Unknown,False,2014-04-01
Air Tahiti Nui,4.0,False,Unknown,Unknown,Economy Class,1.0,3.0,3.0,2.36,2.0,1.81,2.0,no,Unknown,Unknown,Unknown,False,2014-04-01
Air Tahiti Nui,4.0,False,Unknown,Unknown,Economy Class,2.0,3.0,2.0,2.36,4.0,1.81,3.0,no,Unknown,Unknown,Unknown,False,2014-04-01
Air Tahiti Nui,2.0,False,Unknown,Unknown,Economy Class,1.0,3.0,3.0,2.36,2.0,1.81,1.0,no,Unknown,Unknown,Unknown,False,2014-03-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Economy Class,2.0,1.0,2.0,2.36,1.0,1.81,2.0,no,Unknown,Unknown,Unknown,False,2014-02-01
Air Tahiti Nui,4.0,False,Unknown,Unknown,Business Class,1.0,3.0,2.0,2.36,2.0,1.81,2.0,no,Unknown,Unknown,Unknown,False,2014-02-01
Air Tahiti Nui,5.0,False,Unknown,Unknown,Business Class,3.0,4.0,2.0,2.36,4.0,1.81,3.0,no,Unknown,Unknown,Unknown,False,2014-01-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Economy Class,1.0,2.0,2.0,2.36,3.0,1.81,1.0,no,Unknown,Unknown,Unknown,False,2014-01-01
Air Tahiti Nui,3.0,False,Unknown,Unknown,Business Class,3.0,1.0,3.0,2.36,3.0,1.81,2.0,no,Unknown,Unknown,Unknown,False,2014-01-01
Air Tahiti Nui,9.0,False,Unknown,Unknown,Economy Class,4.0,5.0,4.0,2.36,5.0,1.81,5.0,yes,Unknown,Unknown,Unknown,True,2013-11-01
Air Tahiti Nui,3.0,False,Unknown,Unknown,Business Class,2.0,1.0,2.0,2.36,2.0,1.81,3.0,no,Unknown,Unknown,Unknown,False,2013-11-01
Air Tahiti Nui,3.0,False,Unknown,Unknown,Economy Class,2.0,3.0,3.0,2.36,0.0,1.81,2.0,no,Unknown,Unknown,Unknown,False,2013-09-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Economy Class,4.0,5.0,5.0,2.36,5.0,1.81,5.0,yes,Unknown,Unknown,Unknown,True,2013-09-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Economy Class,5.0,4.0,5.0,2.36,5.0,1.81,5.0,yes,Unknown,Unknown,Unknown,False,2013-09-01
Air Tahiti Nui,2.0,False,Unknown,Unknown,Economy Class,3.0,2.0,1.0,2.36,1.0,1.81,2.0,no,Unknown,Unknown,Unknown,True,2013-03-01
Air Tahiti Nui,2.0,False,Unknown,Unknown,Economy Class,2.0,3.0,3.0,2.36,2.0,1.81,2.0,no,Unknown,Unknown,Unknown,True,2012-11-01
Air Tahiti Nui,9.0,False,Unknown,Unknown,Economy Class,3.0,4.0,4.0,2.36,3.0,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2012-11-01
Air Tahiti Nui,7.0,False,Unknown,Unknown,Economy Class,4.0,3.0,4.0,2.36,3.0,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2012-11-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Business Class,5.0,5.0,5.0,2.36,5.0,1.81,5.0,yes,Unknown,Unknown,Unknown,False,2012-08-01
Air Tahiti Nui,2.0,False,Unknown,Unknown,Business Class,2.0,4.0,4.0,2.36,1.0,1.81,2.0,no,Unknown,Unknown,Unknown,False,2012-05-01
Air Tahiti Nui,8.0,False,Unknown,Unknown,Business Class,0.0,5.0,5.0,2.36,0.0,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2012-04-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Economy Class,3.0,1.0,1.0,2.36,3.0,1.81,1.0,no,Unknown,Unknown,Unknown,False,2012-04-01
Air Tahiti Nui,8.0,False,Unknown,Unknown,Economy Class,4.0,5.0,5.0,2.36,4.0,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2012-01-01
Air Tahiti Nui,8.0,False,Unknown,Unknown,Economy Class,3.0,5.0,4.0,2.36,0.0,1.81,3.0,yes,Unknown,Unknown,Unknown,True,2012-01-01
Air Tahiti Nui,3.0,False,Unknown,Unknown,Economy Class,4.0,3.0,3.0,2.36,3.0,1.81,3.0,no,Unknown,Unknown,Unknown,True,2011-11-01
Air Tahiti Nui,7.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2011-11-01
Air Tahiti Nui,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,no,Unknown,Unknown,Unknown,False,2011-09-01
Air Tahiti Nui,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,True,2011-09-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,False,2011-07-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2011-04-01
Air Tahiti Nui,1.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,False,2010-10-01
Air Tahiti Nui,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,True,2010-07-01
Air Tahiti Nui,2.0,False,Unknown,Unknown,Business Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,True,2010-06-01
Air Tanzania,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,3.0,2.0,1.0,2.15,1.81,2.0,no,1 month,Kilimanjaro,Dar es Salaam,False,2024-02-01
Air Tanzania,3.0,True,Unknown,Solo Leisure,Economy Class,2.0,2.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Zanzibar,Dar es Salaam,False,2024-01-01
Air Tanzania,2.0,True,Unknown,Solo Leisure,Economy Class,1.0,2.0,2.0,1.0,1.0,1.81,1.0,no,1 month,Dar És Salaam,Mumbai,True,2023-11-01
Air Tanzania,1.0,False,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,1.0,no,1 month,Zanzibar,Nairobi,True,2023-11-01
Air Tanzania,1.0,False,Unknown,Solo Leisure,Economy Class,2.0,3.0,3.0,1.0,1.0,1.0,1.0,no,1 month,Kilimangiaro,Dar es salam,False,2023-11-01
Air Tanzania,7.0,False,Others,Solo Leisure,Economy Class,2.0,3.0,4.0,3.0,2.15,1.81,3.0,yes,1 month,Nairobi,Zanzibar,False,2023-07-01
Air Tanzania,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Zanzibar,Dar es Salaam,True,2023-06-01
Air Tanzania,1.0,True,Others,Solo Leisure,Economy Class,1.0,2.0,2.56,2.0,2.15,1.81,2.0,no,2-3 months,Zanzabar,Kilamanjaro,True,2023-06-01
Air Tanzania,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Kilimanjaro,Zanzibar,True,2023-06-01
Air Tanzania,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,2.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Kilimanjaro,Zanzibar,False,2023-04-01
Air Tanzania,1.0,False,Others,Couple Leisure,Economy Class,2.0,2.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Dar es salam,Kilimanjaro,True,2023-03-01
Air Tanzania,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,3.0,2.0,1.0,2.15,1.81,1.0,no,1 month,Arusha,Zanzibar,True,2023-02-01
Air Tanzania,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Mtwara,Dar,True,2022-10-01
Air Tanzania,1.0,True,Unknown,Couple Leisure,Economy Class,3.0,5.0,4.0,1.0,2.15,1.81,1.0,no,1 month,Nairobi,Zanzibar,False,2022-09-01
Air Tanzania,9.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,4.0,5.0,2.15,1.81,5.0,yes,1 month,Zanzibar,Arusha,False,2022-09-01
Air Tanzania,8.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,4.0,4.0,2.15,1.81,5.0,yes,1 month,Arusha,Zanzibar,True,2022-09-01
